provider_code,label,address_line1,address_line2,postcode,latitude,longitude,suggestion_frequency,last_seen_on,suggestion_rank
BC,BC · Eleanor Street · HD1 6EH,Eleanor Street,,HD1 6EH,53.657563,-1.782361,1,2025-12-23,20
BC,BC · 26 Redwing Crescent · HD3 4RL,26 Redwing Crescent,,HD3 4RL,53.642043,-1.835320,1,2025-12-04,21
BC,"BC · Huddersfield Auto Salvage, The Triangle, Paddock Foot · HD1 4RY",Huddersfield Auto Salvage,"The Triangle, Paddock Foot",HD1 4RY,53.641279,-1.799627,1,2025-11-27,22
BC,"BC · Behind Awami Store, 7 Cobcroft Road · HD2 2RU",Behind Awami Store,7 Cobcroft Road,HD2 2RU,53.659977,-1.785435,1,2025-11-25,23
BC,BC · 107 Rawthorpe Lane · HD5 9NT,107 Rawthorpe Lane,,HD5 9NT,53.652055,-1.759983,1,2025-11-21,24
BC,BC · 68 Glenfield Avenue · HD2 1UG,68 Glenfield Avenue,,HD2 1UG,53.670360,-1.749329,1,2025-11-05,25
BC,BC · 98 Moobottom Road · HD1 3JT,98 Moobottom Road,,HD1 3JT,53.639723,-1.798802,1,2025-09-22,26
BC,BC · 214 Deighton Road · HD2 1JJ,214 Deighton Road,,HD2 1JJ,53.670667,-1.763132,1,2025-09-12,27
BC,BC · Trinity Street · HD1 4DX,Trinity Street,,HD1 4DX,53.650631,-1.796633,1,2025-09-10,28
BC,BC · Pateley Crescent · HD2 7PW,Pateley Crescent,,HD2 7PW,,,1,2025-08-26,29
BC,BC · Pateley Crescent · HD2 2PW,Pateley Crescent,,HD2 2PW,53.664360,-1.788622,1,2025-08-21,30
BC,BC · Hammerton Road · HD2 2PS,Hammerton Road,,HD2 2PS,53.665470,-1.786195,1,2025-08-19,31
BC,BC · 11a Woodhouse Hill · HD2 1DL,11a Woodhouse Hill,,HD2 1DL,53.665286,-1.773755,1,2025-07-30,32
BC,BC · Cobcroft Road · HD2 2RU,Cobcroft Road,,HD2 2RU,53.659977,-1.785435,1,2025-07-08,33
BC,BC · Clare Hill · HD1 5BS,Clare Hill,,HD1 5BS,53.652652,-1.785639,1,2025-06-16,34
BC,BC · Ray Street · HD1 6BL,Ray Street,,HD1 6BL,53.652588,-1.779860,1,2025-06-11,35
BC,BC · Maple Street,Maple Street,,,,,1,2025-06-05,36
BC,BC · Otley Road · LS16 8AG,Otley Road,,LS16 8AG,53.867730,-1.592496,1,2025-06-03,37
BC,BC · 93 Annie Smith Way · HD2 2GB,93 Annie Smith Way,,HD2 2GB,53.658165,-1.792556,1,2025-05-21,38
BC,BC · 32 Fir Avenue · WF13 3BQ,32 Fir Avenue,,WF13 3BQ,53.677145,-1.674144,1,2025-05-07,39
BC,BC · Whitacre Close · HD2 1LU,Whitacre Close,,HD2 1LU,53.669167,-1.754422,1,2025-04-29,40
BC,BC · Beck Road · HD1 5DG,Beck Road,,HD1 5DG,53.654663,-1.784373,1,2025-04-14,41
BC,BC · 296 Sandstone Lane · HD4 5QN,296 Sandstone Lane,,HD4 5QN,53.633876,-1.824584,1,2025-03-28,42
BC,BC · 7 Pope Street · LE2 1DX,7 Pope Street,,LE2 1DX,,,1,2025-03-26,43
BC,BC · Cobcroft Rd · HD2 2RU,Cobcroft Rd,,HD2 2RU,53.659977,-1.785435,1,2025-03-24,44
BC,BC · 48 Spring Street · HD1 4AZ,48 Spring Street,,HD1 4AZ,53.645684,-1.789380,1,2025-03-04,45
BC,BC · Town Terrace · HD1 6PW,Town Terrace,,HD1 6PW,53.655585,-1.772264,1,2025-02-26,46
BC,BC · Ainsworth Street · BB1 6AR,Ainsworth Street,,BB1 6AR,53.750673,-2.481321,1,2025-02-24,47
BC,BC · 30 Platnam Grove · HD2 2RH,30 Platnam Grove,,HD2 2RH,53.657918,-1.795629,1,2025-02-13,48
BC,BC · 37 Smiths Avenue · HD3 4AP,37 Smiths Avenue,,HD3 4AP,53.649721,-1.812113,1,2025-02-07,49
BC,BC · Hartley Road · NG7 3AJ,Hartley Road,,NG7 3AJ,52.960517,-1.176008,1,2025-01-16,50
BC,BC · Row Street · HD4 5BB,Row Street,,HD4 5BB,53.638515,-1.801893,1,2025-01-14,51
BC,"BC · S Autos, Bulay road · HD1 3NH",S Autos,Bulay road,HD1 3NH,53.639572,-1.794780,1,2025-01-14,52
BC,BC · Walpole Road · HD4 5ET,Walpole Road,,HD4 5ET,53.631987,-1.812010,1,2025-01-09,53
BC,BC · Woodhouse Grove · HD2 1AS,Woodhouse Grove,,HD2 1AS,53.664611,-1.773456,1,2024-11-27,54
BC,BC · 51 Stirling Wood Close · HD3 3HT,51 Stirling Wood Close,,HD3 3HT,53.669024,-1.833974,1,2024-11-13,55
BC,BC · 11 Enfield Road · BS16 3QB,11 Enfield Road,,BS16 3QB,51.474348,-2.527283,1,2024-11-06,56
BC,"BC · Unit 6C, Whitacre Industrial Estate · HD2 1LY",Unit 6C,Whitacre Industrial Estate,HD2 1LY,53.668493,-1.750445,1,2024-11-05,57
BC,BC · 17 Birkby Lodge Road · HD2 2BB,17 Birkby Lodge Road,,HD2 2BB,53.656983,-1.795255,1,2024-10-17,58
BC,BC · 225 Long Lane · HD5 9SG,225 Long Lane,,HD5 9SG,53.650220,-1.750599,1,2024-10-17,59
BC,BC · George Avenue · HD2 2BJ,George Avenue,,HD2 2BJ,53.657214,-1.799082,1,2024-10-10,60
BC,BC · St Chads Road · DE23 6RP,St Chads Road,,DE23 6RP,52.909781,-1.486646,1,2024-09-25,61
BC,BC · 150 Walpole Road · HD4 5ET,150 Walpole Road,,HD4 5ET,53.631987,-1.812010,1,2024-06-18,62
BC,BC · Wakefield Road · HD5 8DY,Wakefield Road,,HD5 8DY,53.644613,-1.751040,1,2024-06-11,63
BERWICKS,BERWICKS · Siskin Drive · DE24 9PU,Siskin Drive,,DE24 9PU,52.880351,-1.497336,1,2025-12-30,1
BERWICKS,"BERWICKS · GVR Ltd, New Augustus Street · BD1 5LL",GVR Ltd,New Augustus Street,BD1 5LL,53.791653,-1.744571,1,2025-12-10,2
BLACK,"BLACK · Brewery Street, Brewery Street · B6 4JB",Brewery Street,Brewery Street,B6 4JB,52.490141,-1.893148,127,2026-06-01,1
BLACK,"BLACK · 30 Brewery Street, Aston · B6 4JB",30 Brewery Street,Aston,B6 4JB,52.490141,-1.893148,74,2026-06-19,2
BLACK,"BLACK · Samore, 30 Brewery Street · B6 4JB",Samore,30 Brewery Street,B6 4JB,52.490141,-1.893148,34,2025-07-18,3
BLACK,"BLACK · 30 Brewery Street, 30 Brewery Street · B6 4JB",30 Brewery Street,30 Brewery Street,B6 4JB,52.490141,-1.893148,25,2026-06-17,4
BLACK,"BLACK · Somstar Recovery and Storage, Moseley Street · B5 6JX",Somstar Recovery and Storage,Moseley Street,B5 6JX,52.472554,-1.890158,18,2026-06-11,5
BLACK,BLACK · Moseley Street · B5 6JX,Moseley Street,,B5 6JX,52.472554,-1.890158,8,2026-04-21,6
BLACK,"BLACK · Brewery Street, Aston · B6 4JB",Brewery Street,Aston,B6 4JB,52.490141,-1.893148,6,2026-06-22,7
BLACK,BLACK · Speedwell Road · B25 8HH,Speedwell Road,,B25 8HH,52.460514,-1.833495,6,2025-03-20,8
BLACK,BLACK · Kiln Lane · B25 8HF,Kiln Lane,,B25 8HF,52.461679,-1.831121,4,2025-09-05,9
BLACK,BLACK · Gwendolen Road · LE5 5FN,Gwendolen Road,,LE5 5FN,52.629787,-1.096430,3,2025-10-09,10
BLACK,"BLACK · Road solutions, 2 Kiln Lane · B25 8HF",Road solutions,2 Kiln Lane,B25 8HF,52.461679,-1.831121,2,2025-01-27,11
BLACK,BLACK · 195a Gwendolen Road · LE5 5FN,195a Gwendolen Road,,LE5 5FN,52.629787,-1.096430,2,2024-12-10,12
BLACK,"BLACK · Rinkway, Hillheads Road · NE25 8HR",Rinkway,Hillheads Road,NE25 8HR,55.035812,-1.454164,2,2024-09-05,13
BLACK,"BLACK · Road Solutions, Kiln Lane · B25 8HF",Road Solutions,Kiln Lane,B25 8HF,52.461679,-1.831121,2,2024-08-30,14
BLACK,BLACK · 13 Oregon Avenue · E12 5JE,13 Oregon Avenue,,E12 5JE,51.554045,0.054877,1,2026-05-01,15
BLACK,BLACK · Stoney Ridge · BD9 9PA,Stoney Ridge,,BD9 9PA,,,1,2025-12-22,16
BLACK,BLACK · 16 Thornbury Drive · BD3 8JD,16 Thornbury Drive,,BD3 8JD,53.799062,-1.713935,1,2025-12-08,17
BLACK,BLACK · 30 Brewery Street · B5 6JX,30 Brewery Street,,B5 6JX,52.472554,-1.890158,1,2025-11-26,18
BLACK,BLACK · Channing Street · OL16 5PY,Channing Street,,OL16 5PY,53.610021,-2.141672,1,2025-11-19,19
BLACK,BLACK · 11-29 Wordsworth Rd · B10 0ED,11-29 Wordsworth Rd,,B10 0ED,52.467259,-1.856550,1,2025-11-05,20
BLACK,BLACK · 30 Bewery Street · B6 4JB,30 Bewery Street,,B6 4JB,52.490141,-1.893148,1,2025-11-05,21
BLACK,BLACK · Coronation Street · M5 3RW,Coronation Street,,M5 3RW,53.476688,-2.272143,1,2025-10-16,22
BLACK,BLACK · Shawclough Trading Estate · OL12 6ND,Shawclough Trading Estate,,OL12 6ND,53.630906,-2.172107,1,2025-10-15,23
BLACK,BLACK · 2 Alcester Terrace · LS8 4LA,2 Alcester Terrace,,LS8 4LA,53.815938,-1.520685,1,2025-10-09,24
BLACK,BLACK · 3 The Mayfields · B98 7DU,3 The Mayfields,,B98 7DU,52.298138,-1.943272,1,2025-10-09,25
BLACK,BLACK · Chipperfield Road · B36 8BY,Chipperfield Road,,B36 8BY,52.502963,-1.803354,1,2025-09-25,26
BLACK,BLACK · Sladefield Road · B8 2SX,Sladefield Road,,B8 2SX,52.492105,-1.833788,1,2025-09-15,27
BLACK,BLACK · Oughton Road · B12 0DF,Oughton Road,,B12 0DF,52.465344,-1.881005,1,2025-08-20,28
BLACK,BLACK · Waldeck Road · LU1 1HG,Waldeck Road,,LU1 1HG,51.885360,-0.426739,1,2025-08-11,29
BLACK,BLACK · Douglas Road · B21 9HH,Douglas Road,,B21 9HH,52.507746,-1.932914,1,2025-08-04,30
BLACK,BLACK · 42 Ward Close · B8 3LT,42 Ward Close,,B8 3LT,52.489986,-1.835726,1,2025-07-31,31
BLACK,BLACK · Elsadene Avenue · LE4 7QT,Elsadene Avenue,,LE4 7QT,52.661855,-1.121571,1,2025-07-23,32
BLACK,BLACK · Ilsley Road · B23 6EP,Ilsley Road,,B23 6EP,52.523346,-1.848054,1,2025-07-22,33
BLACK,BLACK · Avon Street · B11 4SE,Avon Street,,B11 4SE,52.455887,-1.864651,1,2025-07-18,34
BLACK,BLACK · 31 Elsadene Avenue · LE4 7QT,31 Elsadene Avenue,,LE4 7QT,52.661855,-1.121571,1,2025-07-09,35
BLACK,BLACK · 14-A Brewery Street · B6 4JB,14-A Brewery Street,,B6 4JB,52.490141,-1.893148,1,2025-07-04,36
BLACK,BLACK · Beechwood View · LS4 2LP,Beechwood View,,LS4 2LP,53.811577,-1.580267,1,2025-07-04,37
BLACK,BLACK · Magdalen Street · NR3 1LE,Magdalen Street,,NR3 1LE,52.634062,1.296971,1,2025-07-02,38
BLACK,BLACK · Gartree Road · LE2 2FB,Gartree Road,,LE2 2FB,52.613224,-1.071575,1,2025-06-30,39
BLACK,"BLACK · St Andrews Shopping Park, 280 Coventry Road · B10 0XA",St Andrews Shopping Park,280 Coventry Road,B10 0XA,52.474283,-1.866554,1,2025-06-30,40
BLACK,"BLACK · St Andrews Shopping Park, Coventry Road · B10 0XA",St Andrews Shopping Park,Coventry Road,B10 0XA,52.474283,-1.866554,1,2025-06-30,41
BLACK,BLACK · Station Road · B6 6RA,Station Road,,B6 6RA,52.511466,-1.883445,1,2025-06-20,42
BLACK,BLACK · New Street · B66 2AJ,New Street,,B66 2AJ,52.496747,-1.963922,1,2025-06-18,43
BLACK,BLACK · Bolton Road · B10 0BG,Bolton Road,,B10 0BG,52.473101,-1.870561,1,2025-06-11,44
BLACK,BLACK · Heathfield Road · B14 7DB,Heathfield Road,,B14 7DB,52.434463,-1.890192,1,2025-06-03,45
BLACK,BLACK · 95 Catherine Street · LE4 6EG,95 Catherine Street,,LE4 6EG,52.647279,-1.114000,1,2025-05-29,46
BLACK,BLACK · 6 Hazelbeach Road · B8 3HL,6 Hazelbeach Road,,B8 3HL,52.490428,-1.843633,1,2025-05-28,47
BLACK,BLACK · 34 medlicott Road · B11 1PY,34 medlicott Road,,B11 1PY,52.460358,-1.866919,1,2025-05-13,48
BLACK,BLACK · 45-47 Golden Hillock Road · B10 0JU,45-47 Golden Hillock Road,,B10 0JU,52.467432,-1.858508,1,2025-05-12,49
BLACK,BLACK · Greenmount Street · LS11 6DE,Greenmount Street,,LS11 6DE,53.778047,-1.551557,1,2025-05-12,50
BLACK,BLACK · Parliament Square · SG14 1EX,Parliament Square,,SG14 1EX,51.795447,-0.078156,1,2025-05-12,51
BLACK,"BLACK · PFS Accident & Repair, Brougham Street · LE1 2BA",PFS Accident & Repair,Brougham Street,LE1 2BA,52.638329,-1.122929,1,2025-05-08,52
BLACK,BLACK · 24 Templars Way · BD8 0LN,24 Templars Way,,BD8 0LN,53.799559,-1.799741,1,2025-05-07,53
BLACK,BLACK · Beardwood Brow · BB2 7AX,Beardwood Brow,,BB2 7AX,53.755360,-2.506505,1,2025-04-24,54
BLACK,BLACK · Keble Grove · B26 3DD,Keble Grove,,B26 3DD,52.459231,-1.785050,1,2025-04-24,55
BLACK,BLACK · New Parks Boulevard · LE3 6QH,New Parks Boulevard,,LE3 6QH,52.640468,-1.185932,1,2025-04-24,56
BLACK,BLACK · Moat Road · LE5 5EZ,Moat Road,,LE5 5EZ,52.633360,-1.102829,1,2025-04-14,57
BLACK,BLACK · Rood End Road · B68 8SL,Rood End Road,,B68 8SL,52.496681,-1.999008,1,2025-04-14,58
BLACK,BLACK · 318 Victoria Road East · LE5 0LG,318 Victoria Road East,,LE5 0LG,52.650446,-1.094068,1,2025-04-11,59
BLACK,BLACK · Duxbury Road · LE5 3LQ,Duxbury Road,,LE5 3LQ,52.640892,-1.099083,1,2025-04-11,60
BLACK,BLACK · 42 Hollybush Close · LE5 2HZ,42 Hollybush Close,,LE5 2HZ,52.640599,-1.055670,1,2025-04-09,61
BLACK,BLACK · 5 Shaw Hill Grove · B8 3LW,5 Shaw Hill Grove,,B8 3LW,52.489932,-1.836109,1,2025-03-26,62
BLACK,BLACK · 25 Hales Crescent · B67 6QR,25 Hales Crescent,,B67 6QR,52.485496,-1.981160,1,2025-03-24,63
BLACK,BLACK · Brewery Street,Brewery Street,,,,,1,2025-03-20,64
BLACK,BLACK · Charles Road,Charles Road,,,,,1,2025-03-20,65
BLACK,"BLACK · Road Solutions, 2 Kiln Lane, Hay Mills · B25 8HF",Road Solutions,"2 Kiln Lane, Hay Mills",B25 8HF,52.461679,-1.831121,1,2025-03-19,66
BLACK,BLACK · 9 Priory Avenue · NE25 8RU,9 Priory Avenue,,NE25 8RU,55.038717,-1.454751,1,2025-03-11,67
BLACK,"BLACK · Unit 2, Perry Street · WS10 0AZ",Unit 2,Perry Street,WS10 0AZ,52.548443,-2.020022,1,2025-03-07,68
BLACK,BLACK · 4 Salwick Way · M18 7TH,4 Salwick Way,,M18 7TH,53.451946,-2.167617,1,2025-03-06,69
BLACK,BLACK · 35 Water Orton Road · B36 9ER,35 Water Orton Road,,B36 9ER,52.504965,-1.776384,1,2025-03-05,70
BLACK,BLACK · Osborn Road · B11 1TU,Osborn Road,,B11 1TU,52.458412,-1.863672,1,2025-03-05,71
BLACK,"BLACK · Unit 1, Woodwards Road · WS2 9SL","Unit 1, Woodwards Road",,WS2 9SL,52.578003,-2.007404,1,2025-02-28,72
BLACK,BLACK · 62 Wright Road · B8 1NS,62 Wright Road,,B8 1NS,52.491501,-1.853188,1,2025-02-27,73
BLACK,BLACK · 14 Barley Mow Close · B8 2BF,14 Barley Mow Close,,B8 2BF,52.494852,-1.831185,1,2025-02-21,74
BLACK,BLACK · Staveley Road · LE5 5JT,Staveley Road,,LE5 5JT,52.627198,-1.103590,1,2025-02-20,75
BLACK,"BLACK · Ghodiwala storage, 195A Gwendolen Road · LE5 5FN",Ghodiwala storage,195A Gwendolen Road,LE5 5FN,52.629787,-1.096430,1,2025-02-17,76
BLACK,BLACK · Formans Road · B11 3AX,Formans Road,,B11 3AX,52.448440,-1.853948,1,2025-02-12,77
BLACK,BLACK · Watery Lane · WS1 4HS,Watery Lane,,WS1 4HS,52.576079,-1.983808,1,2025-02-12,78
BLACK,BLACK · 184 Icknield Road,184 Icknield Road,,,,,1,2025-02-07,79
BLACK,BLACK · Evington Valley Gardens · LE5 5LW,Evington Valley Gardens,,LE5 5LW,52.626489,-1.100147,1,2025-02-07,80
BLACK,BLACK · Flat 35 Newtown Drive · B19 2UY,Flat 35 Newtown Drive,,B19 2UY,52.495227,-1.912077,1,2025-02-04,81
BLACK,BLACK · 147 Barrows Lane · B26 1SE,147 Barrows Lane,,B26 1SE,52.466912,-1.802544,1,2025-02-03,82
BLACK,BLACK · The Edg · B15 3GJ,The Edg,,B15 3GJ,,,1,2025-02-03,83
BLACK,BLACK · Fosse Way · LE7 1NG,Fosse Way,,LE7 1NG,52.695999,-1.086972,1,2025-01-28,84
BLACK,BLACK · Warwick Road · B92 7AE,Warwick Road,,B92 7AE,52.432998,-1.800562,1,2025-01-27,85
BLACK,BLACK · 29 Bardolph Street East · LE4 6EG,29 Bardolph Street East,,LE4 6EG,52.647279,-1.114000,1,2025-01-21,86
BLACK,BLACK · Unit 3. George Street · OL16 2DF,Unit 3. George Street,,OL16 2DF,53.619698,-2.151924,1,2025-01-21,87
BLACK,BLACK · Pollard Lane · BD2 4RN,Pollard Lane,,BD2 4RN,53.804827,-1.731039,1,2025-01-20,88
BLACK,BLACK · Saxoncote Avenue · NR5 9FJ,Saxoncote Avenue,,NR5 9FJ,52.636618,1.226409,1,2025-01-20,89
BLACK,BLACK · Dawlish Drive · IG3 9EG,Dawlish Drive,,IG3 9EG,51.553214,0.102284,1,2025-01-07,90
BLACK,BLACK · 26 Stoughton Street South · LE2 0SH,26 Stoughton Street South,,LE2 0SH,52.631293,-1.117277,1,2025-01-06,91
BLACK,BLACK · Clyde Court · LE1 2AU,Clyde Court,,LE1 2AU,52.637444,-1.126035,1,2024-12-18,92
BLACK,BLACK · Lodge Road · B70 8NX,Lodge Road,,B70 8NX,52.519569,-1.999833,1,2024-12-17,93
BLACK,BLACK · 25 Fleetwood Close,25 Fleetwood Close,,,,,1,2024-12-12,94
BLACK,"BLACK · Gain Lain Motors, Gain Lane · BD3 7LS",Gain Lain Motors,Gain Lane,BD3 7LS,53.805823,-1.718536,1,2024-12-12,95
BLACK,BLACK · 22 Buller Road · LE4 5GA,22 Buller Road,,LE4 5GA,52.649169,-1.125136,1,2024-12-10,96
BLACK,BLACK · 43 Valley Road · WR9 0RE,43 Valley Road,,WR9 0RE,52.262439,-2.168285,1,2024-12-10,97
BLACK,BLACK · 105 Grosvenor Road · B20 3NG,105 Grosvenor Road,,B20 3NG,52.514976,-1.909091,1,2024-12-03,98
BLACK,BLACK · 21 Ashleigh Street · PR1 4BE,21 Ashleigh Street,,PR1 4BE,53.756705,-2.681413,1,2024-12-03,99
BLACK,BLACK · 52 Lozells Road · B19 2TJ,52 Lozells Road,,B19 2TJ,52.502512,-1.903518,1,2024-12-03,100
BLACK,BLACK · 58 The Bantocks · B70 0PB,58 The Bantocks,,B70 0PB,52.532289,-2.010609,1,2024-12-03,101
BLACK,BLACK · Tame Road · B6 7DG,Tame Road,,B6 7DG,52.510912,-1.878746,1,2024-11-26,102
BLACK,BLACK · 11 Valentine Road · LE5 2GH,11 Valentine Road,,LE5 2GH,52.633528,-1.058467,1,2024-11-20,103
BLACK,BLACK · 28 Nansen Road · B8 3LD,28 Nansen Road,,B8 3LD,52.490768,-1.849243,1,2024-11-20,104
BLACK,BLACK · Little Horton Lane · BD5 9BL,Little Horton Lane,,BD5 9BL,53.777671,-1.768313,1,2024-11-14,105
BLACK,"BLACK · Samore Garages, Brewery Street · B6 4JB",Samore Garages,Brewery Street,B6 4JB,52.490141,-1.893148,1,2024-11-13,106
BLACK,"BLACK · MG Storage yard, Outer Circle Road · LN2 4LD",MG Storage yard,Outer Circle Road,LN2 4LD,53.237801,-0.509226,1,2024-11-11,107
BLACK,BLACK · 32 Heath Road · NR3 1JW,32 Heath Road,,NR3 1JW,52.639877,1.293904,1,2024-11-06,108
BLACK,BLACK · 75 Pullan Avenue · BD2 3RP,75 Pullan Avenue,,BD2 3RP,53.817188,-1.724398,1,2024-11-05,109
BLACK,BLACK · Tyburn Road · B24 0TL,Tyburn Road,,B24 0TL,52.518053,-1.817449,1,2024-10-31,110
BLACK,BLACK · 2 Hornbeam Close · LE2 4EQ,2 Hornbeam Close,,LE2 4EQ,52.605078,-1.081788,1,2024-10-29,111
BLACK,BLACK · Cressfield Way · M21 7RW,Cressfield Way,,M21 7RW,53.434028,-2.259770,1,2024-10-29,112
BLACK,BLACK · Dreadnought Close · SW19 2TA,Dreadnought Close,,SW19 2TA,51.409712,-0.182035,1,2024-10-29,113
BLACK,BLACK · Vernon Street · SA11 2PE,Vernon Street,,SA11 2PE,51.635693,-3.818848,1,2024-10-29,114
BLACK,BLACK · 6 Adelie Road · CV10 9GZ,6 Adelie Road,,CV10 9GZ,52.529742,-1.527934,1,2024-10-28,115
BLACK,BLACK · 60 Barlow Road · WS10 9QB,60 Barlow Road,,WS10 9QB,52.564266,-2.011768,1,2024-10-22,116
BLACK,BLACK · Bilston Road · WS10 7JB,Bilston Road,,WS10 7JB,52.555930,-2.028035,1,2024-10-21,117
BLACK,"BLACK · Uas, 82 - 106 Speedwell Road · B25 8HH",Uas,82 - 106 Speedwell Road,B25 8HH,52.460514,-1.833495,1,2024-10-17,118
BLACK,BLACK · Heathfield Road · B19 1HA,Heathfield Road,,B19 1HA,52.503330,-1.915744,1,2024-10-09,119
BLACK,BLACK · Heybarnes Road · B10 9HH,Heybarnes Road,,B10 9HH,52.471477,-1.830509,1,2024-10-08,120
BLACK,BLACK · 59 Lunsford Road · LE5 0HW,59 Lunsford Road,,LE5 0HW,52.647184,-1.104955,1,2024-10-07,121
BLACK,BLACK · Barker Street,Barker Street,,,,,1,2024-10-02,122
BLACK,BLACK · Pruden Avenue · WV4 6PT,Pruden Avenue,,WV4 6PT,52.554399,-2.109226,1,2024-09-30,123
BLACK,BLACK · 34 Derwent Street · LE2 0GD,34 Derwent Street,,LE2 0GD,52.632605,-1.112463,1,2024-09-27,124
BLACK,BLACK · Bowerham Road · LA1 4AS,Bowerham Road,,LA1 4AS,54.029370,-2.781690,1,2024-09-27,125
BLACK,BLACK · Barlow Moor Road · M21 7QH,Barlow Moor Road,,M21 7QH,53.431714,-2.269630,1,2024-09-20,126
BLACK,BLACK · 21 Bincomb Avenue · B26 2UY,21 Bincomb Avenue,,B26 2UY,52.461587,-1.785510,1,2024-09-17,127
BLACK,BLACK · Coventry Road · B10 0XA,Coventry Road,,B10 0XA,52.474283,-1.866554,1,2024-09-17,128
BLACK,BLACK · Lozells Road · B19 2TJ,Lozells Road,,B19 2TJ,52.502512,-1.903518,1,2024-09-13,129
BLACK,BLACK · Western Road · B64 7EW,Western Road,,B64 7EW,52.469651,-2.074231,1,2024-09-13,130
BLACK,BLACK · Cheshunt Place · B14 7BX,Cheshunt Place,,B14 7BX,52.434779,-1.891206,1,2024-09-11,131
BLACK,BLACK · 66 Sydenham Place · BD3 0LA,66 Sydenham Place,,BD3 0LA,53.807312,-1.741379,1,2024-09-04,132
BLACK,BLACK · 30 Bardolph Street East · LE4 6EG,30 Bardolph Street East,,LE4 6EG,52.647279,-1.114000,1,2024-09-02,133
BLACK,BLACK · 11 Cedar Road · LE2 1FG,11 Cedar Road,,LE2 1FG,52.626933,-1.112578,1,2024-08-21,134
BLACK,BLACK · 10 Alum Drive · B9 5PF,10 Alum Drive,,B9 5PF,52.481587,-1.834122,1,2024-08-20,135
BLACK,BLACK · Coniston Avenue · IG11 7RD,Coniston Avenue,,IG11 7RD,51.536878,0.092505,1,2024-08-12,136
BLACK,BLACK · Gossey Lane · B33 0DS,Gossey Lane,,B33 0DS,52.478985,-1.776929,1,2024-08-12,137
BLACK,BLACK · Great George Street · LS1 3EX,Great George Street,,LS1 3EX,53.801461,-1.551748,1,2024-08-12,138
BLACK,BLACK · Grenfell Terrace · BD3 7EJ,Grenfell Terrace,,BD3 7EJ,53.800046,-1.715796,1,2024-08-12,139
BLACK,BLACK · 82-106 Speedwell Road · B25 8HH,82-106 Speedwell Road,,B25 8HH,52.460514,-1.833495,1,2024-08-06,140
BLACK,BLACK · Durnford Road · LE18 2RG,Durnford Road,,LE18 2RG,52.572903,-1.108887,1,2024-07-19,141
BLACK,BLACK · Elmdon Lane · B37 7EB,Elmdon Lane,,B37 7EB,52.459583,-1.745149,1,2024-07-17,142
BLACK,BLACK · 29 Ditton Mead Close · OL12 9SH,29 Ditton Mead Close,,OL12 9SH,53.630471,-2.140138,1,2024-07-16,143
BLACK,BLACK · 79 Tuckswood Road · NR4 6BG,79 Tuckswood Road,,NR4 6BG,52.609976,1.286354,1,2024-07-16,144
BLACK,BLACK · Waverley Road · B10 0QE,Waverley Road,,B10 0QE,,,1,2024-07-05,145
BLACK,BLACK · Lower Keyham Lane · LE5 1FZ,Lower Keyham Lane,,LE5 1FZ,52.649537,-1.070732,1,2024-07-01,146
BLACK,BLACK · 7 Evington Valley Gardens · LE5 5LW,7 Evington Valley Gardens,,LE5 5LW,52.626489,-1.100147,1,2024-06-24,147
BLACK,BLACK · 91 St Margarets Road · BD7 2BY,91 St Margarets Road,,BD7 2BY,53.789714,-1.777445,1,2024-06-24,148
CC,"CC · Car 2 Go, 220 Price Street · CH41 3PS",Car 2 Go,220 Price Street,CH41 3PS,53.396858,-3.029371,1,2024-06-13,1
CHAUS,CHAUS · Marsh Road · LU3 2NL,Marsh Road,,LU3 2NL,51.902812,-0.451057,8,2026-05-18,1
CHAUS,"CHAUS · 110 Marsh Road, 110 Marsh Road · LU3 2NL",110 Marsh Road,110 Marsh Road,LU3 2NL,51.902812,-0.451057,7,2026-06-05,2
CHAUS,"CHAUS · FAO The Court, C/O Collision Haus · LU3 2NL",FAO The Court,C/O Collision Haus,LU3 2NL,51.902812,-0.451057,4,2026-06-12,3
CHAUS,CHAUS · Montacute Way · BH21 1UB,Montacute Way,,BH21 1UB,50.778128,-1.971830,1,2026-06-08,4
CHAUS,CHAUS · Dellow Street · E1 0BW,Dellow Street,,E1 0BW,51.510759,-0.056743,1,2026-04-15,5
CHAUS,CHAUS · Trinity Road · LU3 2LN,Trinity Road,,LU3 2LN,51.903893,-0.440321,1,2026-04-02,6
CHAUS,CHAUS · Fountains Road · LU3 1LX,Fountains Road,,LU3 1LX,51.898235,-0.423978,1,2026-03-26,7
CHAUS,CHAUS · 91 Napier Street East · OL8 1TS,91 Napier Street East,,OL8 1TS,53.536254,-2.125824,1,2026-02-09,8
CS,CS · Kenilworth Road · LU1 1DQ,Kenilworth Road,,LU1 1DQ,51.884513,-0.429354,4,2026-05-06,1
CS,CS · Rainbow Hill · WR3 8NN,Rainbow Hill,,WR3 8NN,52.202745,-2.210656,1,2026-05-19,2
CS,CS · Dunstable Road · LU4 8BY,Dunstable Road,,LU4 8BY,51.889730,-0.441597,1,2026-04-22,3
CS,"CS · Coopers Yard, Hitchin",Coopers Yard,Hitchin,,,,1,2026-03-19,4
CS,CS · Bicton Chase · MK10 9QQ,Bicton Chase,,MK10 9QQ,52.041797,-0.691466,1,2026-03-17,5
